customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,NumServices,IsFamily,ContractRisk,ChargeRatio,PaymentRisk
0537-QYZZN,0,1,1,1,24,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.85,1857.75,0,1-2 years,3,1,3,0.042958977807666436,1
3340-QBBFM,0,1,1,0,36,1,0,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),54.1,1992.85,0,2-4 years,3,1,2,0.027133435313589287,0
1704-NRWYE,1,1,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.85,751.65,1,6-12 months,2,0,3,0.1074204477512788,1
2592-SEIFQ,0,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,66.95,1,0-6 months,0,0,3,0.36423841059602646,1
8200-KLNYW,1,0,1,0,21,1,0,DSL,1,0,1,1,1,1,One year,0,Mailed check,80.9,1714.95,0,1-2 years,6,1,2,0.04714589585943647,0
3372-CDXFJ,0,0,1,1,13,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.5,343.6,0,1-2 years,2,1,2,0.07109692396982008,0
4781-ZXYGU,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.15,20.15,0,0-6 months,1,1,3,0.9527186761229315,0
7632-YUTXB,1,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,520.1,0,2-4 years,1,1,2,0.038476300134331225,0
2718-YSKCS,0,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.6,1387.45,0,5+ years,1,1,1,0.01411646080161331,0
9896-UYMIE,0,0,0,0,66,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),114.3,7383.7,0,5+ years,8,0,2,0.015477947648516528,0
0853-NWIFK,1,0,0,0,45,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,100.3,4483.95,0,2-4 years,5,0,2,0.022363682984202722,1
8212-CRQXP,1,0,1,0,22,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.0,1706.45,0,1-2 years,2,1,3,0.04685349497789101,0
6980-CDGFC,1,0,1,0,67,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.85,1327.4,0,5+ years,1,1,2,0.01569557362240289,0
7691-XVTZH,1,0,1,0,68,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),89.95,5974.3,0,5+ years,4,1,1,0.015053637474269074,0
7481-ATQQS,1,1,0,0,49,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.85,4515.85,1,4-5 years,4,0,3,0.020113574725749137,0
2277-VWCNI,1,1,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.75,179.85,0,0-6 months,2,0,3,0.2695604091788775,0
1088-CNNKB,0,0,1,0,63,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),80.0,5040.2,0,5+ years,7,1,2,0.015869237483138936,0
8642-GVWRF,1,0,1,0,2,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),79.7,165.0,1,0-6 months,3,1,3,0.48012048192771084,0
1930-BZLHI,0,0,0,0,21,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.35,422.7,0,1-2 years,1,0,2,0.04802926599008733,0
3400-ESFUW,0,0,1,1,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),57.55,3046.4,1,4-5 years,4,1,1,0.018884951105860734,0
5868-YTYKS,0,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,0,0-6 months,1,1,3,0.9529411764705882,0
3525-DVKFN,1,0,0,0,17,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,358.05,0,1-2 years,1,0,1,0.054031471939841244,0
1482-OXZSY,0,0,0,0,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),100.4,2936.25,0,2-4 years,5,0,3,0.034181632479359944,0
0377-JBKKT,0,0,1,1,22,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,57.95,1271.8,0,1-2 years,4,1,3,0.04552954116907606,0
5778-BVOFB,1,0,0,0,9,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),59.5,530.05,0,6-12 months,3,0,3,0.11204218058563224,0
3373-YZZYM,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.2,19.2,0,0-6 months,1,1,3,0.9504950495049505,0
2057-ZBLPD,1,0,1,0,21,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.5,1808.7,1,1-2 years,3,1,3,0.04779797756534232,1
0228-MAUWC,0,0,0,0,19,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,59.55,1144.6,0,1-2 years,4,0,3,0.051981494413407825,1
5502-RLUYV,1,0,1,1,69,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.95,7446.9,1,5+ years,6,1,3,0.013956954309268386,1
0023-HGHWL,0,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.1,25.1,1,0-6 months,0,0,3,0.9616858237547893,1
7663-YJHSN,1,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),103.95,7556.9,0,5+ years,7,1,1,0.013753820505696028,0
4915-BFSXL,0,0,1,1,70,1,1,DSL,1,0,1,0,1,0,Two year,0,Credit card (automatic),68.95,4858.7,0,5+ years,5,1,1,0.014188118608144536,0
3086-RUCRN,1,0,0,0,66,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),103.1,6595.0,0,5+ years,7,0,3,0.01563068526379624,0
5215-LNLDJ,1,0,1,1,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,149.05,0,6-12 months,0,1,3,0.16461179606797732,1
7576-JMYWV,1,1,1,1,46,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,110.2,4972.1,0,2-4 years,7,1,3,0.022159216585228528,1
9039-RBEEE,0,0,0,0,39,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),48.95,1880.85,1,2-4 years,4,0,3,0.026011637484390362,0
0257-KXZGU,1,0,1,1,32,1,1,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),62.45,2045.55,0,2-4 years,4,1,3,0.030514768757176715,0
1307-ATKGB,0,0,0,0,24,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,89.55,2187.15,0,1-2 years,4,0,3,0.040924982290976394,1
8417-FMLZI,0,0,1,1,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),83.55,477.55,1,0-6 months,3,1,3,0.17458990701076166,0
3714-XPXBW,1,0,0,0,37,1,1,DSL,1,1,1,1,1,0,Month-to-month,1,Credit card (automatic),78.9,2976.95,0,2-4 years,7,0,3,0.026494736311892413,0
1850-AKQEP,0,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,178.7,0,6-12 months,1,1,3,0.11324429604897052,0
2824-DXNKN,1,0,1,1,72,1,1,DSL,1,0,1,0,1,0,Two year,1,Bank transfer (automatic),71.45,5025.85,0,5+ years,5,1,1,0.01421367257825477,0
5227-JSCFE,0,1,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,3353.4,0,5+ years,4,1,1,0.013817672310994514,0
0848-ZGQIJ,1,0,1,0,16,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),94.65,1461.15,0,1-2 years,4,1,3,0.06473344048148275,0
3621-CHYVB,1,0,1,0,57,0,0,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),49.9,2782.4,0,4-5 years,4,1,3,0.01792771430624416,0
8042-RNLKO,0,0,0,0,66,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.45,1699.15,0,5+ years,2,0,2,0.014969267417580801,0
1792-UXAFY,1,1,0,0,17,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.15,1496.9,1,1-2 years,4,0,3,0.05951665665264704,1
5372-FBKBN,1,0,0,1,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,452.2,0,1-2 years,1,1,3,0.0457855251544572,0
0420-TXVSG,0,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),66.1,4428.45,0,5+ years,5,1,1,0.01492284595152897,0
6217-TOWGS,1,0,1,0,17,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),75.4,1322.55,0,1-2 years,5,1,3,0.056968002719957694,0
0515-YPMCW,0,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,1,0-6 months,1,1,3,0.9860041987403779,0
0378-XSZPU,0,0,1,0,58,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.8,1,4-5 years,4,1,2,0.016915394973070017,0
1045-LTCYT,1,0,1,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.05,139.75,0,6-12 months,1,1,3,0.14955595026642984,0
1544-JJMYL,0,0,0,0,27,1,0,DSL,1,0,1,1,1,0,One year,0,Credit card (automatic),69.35,1927.3,0,2-4 years,5,0,2,0.035964320904423586,0
4636-JGAAI,0,0,1,0,34,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Mailed check,88.85,3000.25,0,2-4 years,4,1,3,0.029604331528529777,0
6874-SGLHU,0,0,0,0,30,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),97.0,3021.3,0,2-4 years,4,0,2,0.03209476226714753,0
5951-AOFIH,0,0,0,0,33,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),66.4,2245.4,0,2-4 years,4,0,3,0.02955840455840456,0
4729-XKASR,0,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,24.75,1,0-6 months,0,1,3,0.9611650485436893,1
3059-NGMXB,0,0,1,1,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,69.2,944.65,0,1-2 years,5,1,3,0.07317717971765453,0
8652-YHIYU,1,0,0,1,16,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),79.5,1264.2,0,1-2 years,3,1,2,0.06283591527031299,0
5278-PNYOX,1,0,0,0,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),100.65,4917.75,0,4-5 years,5,0,1,0.02046251588310038,0
5449-FIBXJ,0,0,1,1,19,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,103.3,2012.7,1,1-2 years,6,1,3,0.05129860455877241,1
3486-HOOGQ,1,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),79.7,5743.3,0,5+ years,7,1,1,0.013874623539856901,0
5061-PBXFW,1,0,1,1,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.4,1864.65,0,2-4 years,4,1,3,0.032910781765068474,0
8630-FJLIB,1,0,0,0,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,1221.65,0,1-2 years,1,0,3,0.05708910972068866,1
3891-NLXJB,0,0,0,0,37,0,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,40.55,1390.85,0,2-4 years,3,0,1,0.029133886553867155,0
4749-OJKQU,1,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.65,302.35,0,0-6 months,2,0,3,0.24938190209329159,1
0577-WHMEV,1,0,1,0,16,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,90.7,1374.9,0,1-2 years,5,1,3,0.06592048840758775,1
5453-AXEPF,0,0,1,0,17,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.5,1336.9,0,1-2 years,3,1,3,0.06016892144405411,0
3639-XJHKQ,1,0,0,1,19,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,60.6,1297.8,0,1-2 years,4,1,3,0.046658453957499235,1
3716-LRGXK,0,0,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Credit card (automatic),101.15,6067.4,0,4-5 years,5,1,1,0.016668314547491927,0
2263-SFSQZ,0,0,1,1,51,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.95,1222.25,0,4-5 years,2,1,1,0.020396484774167178,0
9950-MTGYX,0,0,1,1,28,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.3,487.95,0,2-4 years,1,1,1,0.04151753758052971,0
3397-AVTKU,0,0,0,0,43,1,0,DSL,0,1,0,0,0,1,Two year,1,Electronic check,60.0,2548.55,0,2-4 years,3,0,1,0.02353356474672001,1
4825-FUREZ,0,0,1,0,42,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,20.25,835.5,0,2-4 years,1,1,1,0.0242080095636581,1
9837-BMCLM,0,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,242.05,1,0-6 months,2,0,3,0.3229788109442501,1
2672-OJQZP,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,44.75,0,0-6 months,1,0,3,0.9781420765027322,0
0137-UDEUO,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,63.75,1,0-6 months,1,0,3,0.3065637065637066,0
3134-DSHVC,1,0,0,0,63,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Credit card (automatic),98.0,6218.45,0,5+ years,6,0,1,0.01575702031530119,0
6161-UUUTA,0,1,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.9,260.9,1,0-6 months,2,0,3,0.30507827415043914,1
7821-DPRQE,0,0,1,0,68,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,107.7,7320.9,0,5+ years,7,1,3,0.01470929676723255,1
6543-XRMYR,1,1,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.7,2967.35,1,2-4 years,5,0,3,0.03358768339313087,1
2001-EWBQU,1,0,0,0,60,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Electronic check,104.7,6333.8,0,4-5 years,6,0,1,0.016527751468081078,1
4925-LMHOK,0,0,0,0,15,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),58.6,939.7,1,1-2 years,4,0,3,0.06229403635590518,0
1608-GMEWB,0,1,0,0,45,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.9,4200.25,0,2-4 years,4,0,3,0.022350490925319846,0
6695-AMZUF,1,0,1,0,70,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),86.45,5950.2,0,5+ years,7,1,1,0.014526482054039523,0
1455-UGQVH,0,0,1,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.5,1037.75,1,6-12 months,5,1,3,0.09482551143200962,1
8410-BGQXN,0,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,93.4,0,0-6 months,1,0,3,0.20550847457627117,0
8280-MQRQN,1,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.45,50.45,1,0-6 months,2,0,3,0.9805636540330418,0
1619-YWUBB,1,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,1614.9,0,5+ years,2,1,1,0.01544031190048889,0
7611-YKYTC,0,0,1,1,22,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.0,1573.95,0,1-2 years,2,1,3,0.047620559382837546,0
2037-SGXHH,0,0,1,1,38,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.65,3624.3,1,2-4 years,5,1,3,0.026108184150277217,1
3178-FESZO,1,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.25,100.25,1,0-6 months,5,0,3,0.9901234567901235,0
0365-GXEZS,0,0,1,0,18,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,1468.75,0,1-2 years,3,1,3,0.05320632760673584,1
0082-OQIQY,0,0,0,0,29,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.2,2607.6,0,2-4 years,4,0,3,0.03611132408188301,1
6087-MVHJH,1,0,0,0,16,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,88.45,1422.1,1,1-2 years,4,0,3,0.06215304616681892,1
4603-JANFB,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,69.85,1,0-6 months,1,0,3,0.9858856739590685,1
3018-TFTSU,0,0,0,0,12,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),81.7,858.6,1,6-12 months,3,0,3,0.09504420660772453,0
3606-SBKRY,0,0,0,0,31,0,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,50.05,1523.4,0,2-4 years,3,0,2,0.03283258987142482,1
4806-KEXQR,0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.9,324.3,1,0-6 months,2,0,3,0.24561942822010452,1
0667-NSRGI,1,0,1,0,48,1,1,DSL,0,0,1,1,0,1,One year,1,Mailed check,69.55,3435.6,0,2-4 years,5,1,2,0.020238025955886634,0
7083-YNSKY,1,0,0,0,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.4,399.6,1,1-2 years,2,0,3,0.06340489266100847,0
6893-ODYYE,0,0,0,0,50,1,0,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),90.1,4549.45,0,4-5 years,5,0,2,0.01980023953674911,0
8242-JSVBO,0,0,0,0,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.65,322.5,0,6-12 months,1,0,3,0.13802163833075734,0
2479-BRAMR,0,1,1,0,41,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),83.75,3273.55,1,2-4 years,4,1,3,0.02557603334809363,0
9541-ZPSEA,0,0,1,1,68,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Credit card (automatic),80.35,5375.15,0,5+ years,3,1,1,0.014945639537587306,0
2665-NPTGL,1,1,1,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.1,2510.7,0,2-4 years,5,1,3,0.03905721224668551,0
1139-WUOAH,0,0,0,0,57,0,0,DSL,0,0,1,1,1,1,Two year,0,Credit card (automatic),53.35,3090.05,0,4-5 years,4,0,1,0.01725950728716779,0
4693-VWVBO,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.55,61.05,0,0-6 months,1,0,3,0.31506849315068497,1
7434-SHXLS,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,1,0-6 months,1,0,3,0.954337899543379,0
6937-GCDGQ,0,0,1,1,19,1,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer (automatic),48.95,955.6,0,1-2 years,2,1,2,0.05117081329709387,0
0988-JRWWP,1,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.2,140.4,0,0-6 months,2,0,3,0.38330975954738333,1
5075-JSDKI,1,0,0,0,59,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.45,1493.1,0,4-5 years,2,0,1,0.016364366508265848,1
7908-QCBCA,1,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.4,69.4,1,0-6 months,1,1,3,0.9857954545454546,0
8644-XYTSV,0,0,1,0,42,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),40.15,1626.05,0,2-4 years,2,1,3,0.024676561875787466,0
6711-FLDFB,1,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,541.15,1,6-12 months,2,0,3,0.13815364751452552,1
3873-WOSBC,0,0,1,0,67,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.6,1784.9,0,5+ years,2,1,1,0.014334509211042052,0
7465-ZZRVX,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,70.35,0,0-6 months,1,0,3,0.9859845830413455,1
7975-JMZNT,0,0,1,0,66,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.7,6075.9,0,5+ years,8,1,1,0.015089930721255905,0
7251-XFOIL,1,0,0,0,61,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.2,5500.6,0,5+ years,4,0,3,0.016213465173767632,0
4116-IQRFR,0,0,1,1,4,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),24.1,73.1,0,0-6 months,2,1,2,0.32523616734143057,0
3714-JTVOV,1,1,1,0,42,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.15,3229.4,1,2-4 years,2,1,3,0.02295381376919267,0
8259-DZLIZ,1,0,1,1,64,1,1,DSL,0,1,0,0,0,0,One year,1,Bank transfer (automatic),53.85,3399.85,0,5+ years,3,1,2,0.015834276724936414,0
0442-ZXKVS,1,1,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,6431.05,0,4-5 years,8,1,2,0.017972497104344648,0
7853-WNZSY,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.75,19.75,0,0-6 months,1,0,3,0.9518072289156626,0
3120-FAZKD,0,0,1,1,54,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.05,1230.9,0,4-5 years,2,1,1,0.01952268852991314,0
8606-OEGQZ,1,0,0,1,18,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.3,454.65,0,1-2 years,2,1,1,0.05552507407000988,0
0225-ZORZP,0,0,0,0,3,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,84.3,235.05,0,0-6 months,3,0,3,0.35712772717644564,1
4702-IOQDC,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,1,0-6 months,1,0,3,0.9859353023909986,1
9489-JMTTN,1,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,6595.9,0,5+ years,8,1,1,0.013604875017053465,0
0575-CUQOV,0,1,1,0,60,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,97.95,5867.0,0,4-5 years,5,1,2,0.016692229038854808,1
0967-BMLBD,1,0,1,1,11,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.0,196.35,0,6-12 months,1,1,2,0.10134279199391943,0
6178-KFNHS,1,0,0,1,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.3,909.25,1,6-12 months,3,1,3,0.08602032408678933,1
2830-LEWOA,0,0,1,1,61,1,0,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),103.9,6449.15,0,5+ years,6,1,2,0.016108152523584725,0
5006-MXVRN,1,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.7,762.45,0,2-4 years,1,0,1,0.027113759905691266,0
1264-BYWMS,0,0,0,0,55,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.8,5283.95,1,4-5 years,4,0,3,0.01831616193152253,1
9658-WYUFB,1,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,1617.5,1,1-2 years,5,0,3,0.05832561013283905,1
8327-WKMIE,0,0,0,0,37,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.15,785.75,0,2-4 years,1,0,2,0.025611693676517316,0
6917-FIJHC,1,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,26.0,1776.0,0,5+ years,2,1,1,0.014631401238041642,0
5329-KRDTM,0,1,1,0,72,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5396.25,0,5+ years,6,1,1,0.014331372458196302,0
7797-EJMDP,1,0,0,0,8,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.05,574.5,0,6-12 months,4,0,3,0.11476976542137271,0
3530-VWVGU,1,0,1,1,22,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,400.3,0,1-2 years,1,1,3,0.04958883628208322,0
2013-SGDXK,1,0,0,0,1,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,84.3,84.3,1,0-6 months,3,0,3,0.9882766705744431,1
6368-NWMCE,1,0,0,0,38,1,1,DSL,0,1,0,1,0,1,Month-to-month,0,Credit card (automatic),68.15,2656.3,0,2-4 years,5,0,3,0.025646332743762466,0
3633-CDBUW,0,0,0,1,17,1,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,80.85,1445.95,0,1-2 years,6,1,2,0.05587615328795051,1
0707-HOVVN,1,1,0,0,70,1,1,DSL,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.5,5212.65,0,5+ years,6,0,1,0.01448121757310138,0
8580-QVLOC,1,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,6440.25,1,5+ years,8,1,1,0.014352804191732972,0
3956-MGXOG,1,0,0,0,28,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.6,2244.95,0,2-4 years,2,0,3,0.03588681849551415,1
9274-UARKJ,1,0,0,0,15,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,0,1-2 years,3,0,3,0.0735632183908046,0
4077-HWUYD,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),87.55,6463.15,0,5+ years,8,1,1,0.013543930756557321,0
2012-NWRPA,1,1,1,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.55,1131.2,1,6-12 months,5,1,3,0.08792616145557322,1
8808-ELEHO,0,1,0,0,8,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.25,585.95,1,6-12 months,3,0,3,0.13842746400885936,1
0103-CSITQ,1,0,1,0,57,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),109.4,6252.7,0,4-5 years,7,1,2,0.01749364376289237,0
3506-LCJDC,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.95,19.95,1,0-6 months,1,1,3,0.9522673031026253,0
8671-KKKOS,1,0,1,0,46,0,0,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,45.55,2062.15,0,2-4 years,3,1,3,0.022077890604173228,1
